"date","time","group","subject","build","Amaura_Liking_response","Amaura_Liking_latency","Amaura_familiar_response","Amaura_familiar_latency","Axew_Liking_response","Axew_Liking_latency","Axew_familiar_response","Axew_familiar_latency","Beheeyem_Liking_response","Beheeyem_Liking_latency","Beheeyem_familiar_response","Beheeyem_familiar_latency","Bergmite_Liking_response","Bergmite_Liking_latency","Bergmite_familiar_response","Bergmite_familiar_latency","Carbink_Liking_response","Carbink_Liking_latency","Carbink_familiar_response","Carbink_familiar_latency","Chespin_Liking_response","Chespin_Liking_latency","Chespin_familiar_response","Chespin_familiar_latency","Cosmog_Liking_response","Cosmog_Liking_latency","Cosmog_familiar_response","Cosmog_familiar_latency","Cottonee_Liking_response","Cottonee_Liking_latency","Cottonee_familiar_response","Cottonee_familiar_latency","Cranidos_Liking_response","Cranidos_Liking_latency","Cranidos_familiar_response","Cranidos_familiar_latency","Deino_Liking_response","Deino_Liking_latency","Deino_familiar_response","Deino_familiar_latency","Drampa_Liking_response","Drampa_Liking_latency","Drampa_familiar_response","Drampa_familiar_latency","Drilbur_Liking_response","Drilbur_Liking_latency","Drilbur_familiar_response","Drilbur_familiar_latency","Duosion_Liking_response","Duosion_Liking_latency","Duosion_familiar_response","Duosion_familiar_latency","Eelektrik_Liking_response","Eelektrik_Liking_latency","Eelektrik_familiar_response","Eelektrik_familiar_latency","Espurr_Liking_response","Espurr_Liking_latency","Espurr_familiar_response","Espurr_familiar_latency","Fomantis_Liking_response","Fomantis_Liking_latency","Fomantis_familiar_response","Fomantis_familiar_latency","Foongus_Liking_response","Foongus_Liking_latency","Foongus_familiar_response","Foongus_familiar_latency","Frillish_Liking_response","Frillish_Liking_latency","Frillish_familiar_response","Frillish_familiar_latency","Froakie_Liking_response","Froakie_Liking_latency","Froakie_familiar_response","Froakie_familiar_latency","Gastrodon_Liking_response","Gastrodon_Liking_latency","Gastrodon_familiar_response","Gastrodon_familiar_latency","Golett_Liking_response","Golett_Liking_latency","Golett_familiar_response","Golett_familiar_latency","Goodra_Liking_response","Goodra_Liking_latency","Goodra_familiar_response","Goodra_familiar_latency","Goomy_Liking_response","Goomy_Liking_latency","Goomy_familiar_response","Goomy_familiar_latency","Gourgeist_Liking_response","Gourgeist_Liking_latency","Gourgeist_familiar_response","Gourgeist_familiar_latency","Grubbin_Liking_response","Grubbin_Liking_latency","Grubbin_familiar_response","Grubbin_familiar_latency","Inkay_Liking_response","Inkay_Liking_latency","Inkay_familiar_response","Inkay_familiar_latency","Jangmo_Liking_response","Jangmo_Liking_latency","Jangmo_familiar_response","Jangmo_familiar_latency","Kricketot_Liking_response","Kricketot_Liking_latency","Kricketot_familiar_response","Kricketot_familiar_latency","Larvesta_Liking_response","Larvesta_Liking_latency","Larvesta_familiar_response","Larvesta_familiar_latency","Lillipup_Liking_response","Lillipup_Liking_latency","Lillipup_familiar_response","Lillipup_familiar_latency","Magearna_Liking_response","Magearna_Liking_latency","Magearna_familiar_response","Magearna_familiar_latency","Manaphy_Liking_response","Manaphy_Liking_latency","Manaphy_familiar_response","Manaphy_familiar_latency","Meowstic_Liking_response","Meowstic_Liking_latency","Meowstic_familiar_response","Meowstic_familiar_latency","Mienshao_Liking_response","Mienshao_Liking_latency","Mienshao_familiar_response","Mienshao_familiar_latency","Minccino_Liking_response","Minccino_Liking_latency","Minccino_familiar_response","Minccino_familiar_latency","Oshawott_Liking_response","Oshawott_Liking_latency","Oshawott_familiar_response","Oshawott_familiar_latency","Palpitoad_Liking_response","Palpitoad_Liking_latency","Palpitoad_familiar_response","Palpitoad_familiar_latency","Petilil_Liking_response","Petilil_Liking_latency","Petilil_familiar_response","Petilil_familiar_latency","Phantump_Liking_response","Phantump_Liking_latency","Phantump_familiar_response","Phantump_familiar_latency","Poipole_Liking_response","Poipole_Liking_latency","Poipole_familiar_response","Poipole_familiar_latency","Ribombee_Liking_response","Ribombee_Liking_latency","Ribombee_familiar_response","Ribombee_familiar_latency","Rowlet_Liking_response","Rowlet_Liking_latency","Rowlet_familiar_response","Rowlet_familiar_latency","Scatterbug_Liking_response","Scatterbug_Liking_latency","Scatterbug_familiar_response","Scatterbug_familiar_latency","Scraggy_Liking_response","Scraggy_Liking_latency","Scraggy_familiar_response","Scraggy_familiar_latency","Shellos_Liking_response","Shellos_Liking_latency","Shellos_familiar_response","Shellos_familiar_latency","Shelmet_Liking_response","Shelmet_Liking_latency","Shelmet_familiar_response","Shelmet_familiar_latency","Sliggoojpg_Liking_response","Sliggoojpg_Liking_latency","Sliggoojpg_familiar_response","Sliggoojpg_familiar_latency","Snivy_Liking_response","Snivy_Liking_latency","Snivy_familiar_response","Snivy_familiar_latency","Spritzee_Liking_response","Spritzee_Liking_latency","Spritzee_familiar_response","Spritzee_familiar_latency","Stunfisk_Liking_response","Stunfisk_Liking_latency","Stunfisk_familiar_response","Stunfisk_familiar_latency","Swadloon_Liking_response","Swadloon_Liking_latency","Swadloon_familiar_response","Swadloon_familiar_latency","Togedemaru_Liking_response","Togedemaru_Liking_latency","Togedemaru_familiar_response","Togedemaru_familiar_latency","Tympole_Liking_response","Tympole_Liking_latency","Tympole_familiar_response","Tympole_familiar_latency","Uxie_Liking_response","Uxie_Liking_latency","Uxie_familiar_response","Uxie_familiar_latency","Venipede_Liking_response","Venipede_Liking_latency","Venipede_familiar_response","Venipede_familiar_latency","Victini_Liking_response","Victini_Liking_latency","Victini_familiar_response","Victini_familiar_latency","Virizion_Liking_response","Virizion_Liking_latency","Virizion_familiar_response","Virizion_familiar_latency","Wimpod_Liking_response","Wimpod_Liking_latency","Wimpod_familiar_response","Wimpod_familiar_latency","Yamask_Liking_response","Yamask_Liking_latency","Yamask_familiar_response","Yamask_familiar_latency","Zorua_Liking_response","Zorua_Liking_latency","Zorua_familiar_response","Zorua_familiar_latency",""
"120718","07:17:12","139","139","4.0.10.0","4     ","10453","0     ","10453","0     ","8340","8     ","8340","0     ","6116","7     ","6116","0     ","7482","0     ","7482","0     ","7394","6     ","7394","4     ","4881","8     ","4881","0     ","7438","0     ","7438","0     ","7787","6     ","7787","4     ","5783","8     ","5783","3     ","5640","8     ","5640","0     ","6545","4     ","6545","4     ","17920","7     ","17920","0     ","7459","0     ","7459","0     ","5003","8     ","5003","2     ","7885","0     ","7885","0     ","17404","0     ","17404","4     ","5204","8     ","5204","0     ","5522","4     ","5522","0     ","7010","8     ","7010","0     ","6102","8     ","6102","0     ","8307","6     ","8307","4     ","5663","7     ","5663","0     ","7485","7     ","7485","4     ","7973","5     ","7973","0     ","6019","0     ","6019","3     ","8034","2     ","8034","2     ","13503","0     ","13503","0     ","6278","0     ","6278","0     ","5753","5     ","5753","0     ","6840","6     ","6840","0     ","7321","0     ","7321","4     ","4633","8     ","4633","0     ","7331","4     ","7331","1     ","6999","7     ","6999","4     ","10376","5     ","10376","-1     ","6815","8     ","6815","4     ","5179","8     ","5179","0     ","6652","0     ","6652","0     ","6211","4     ","6211","0     ","9232","0     ","9232","4     ","8589","4     ","8589","2     ","7044","8     ","7044","-2     ","6524","0     ","6524","-1     ","6730","6     ","6730","4     ","5302","8     ","5302","0     ","5266","6     ","5266","3     ","17285","7     ","17285","2     ","7125","8     ","7125","0     ","9375","4     ","9375","0     ","9184","7     ","9184","-3     ","7250","8     ","7250","0     ","4348","4     ","4348","0     ","10450","5     ","10450","0     ","5836","6     ","5836","-3     ","6691","8     ","6691","4     ","4757","8     ","4757","4     ","7318","0     ","7318","0     ","6143","4     ","6143","0     ","6056","6     ","6056","3     ","5378","8     ","5378",""
"120718","13:19:48","150","150","4.0.10.0","0     ","4746","0     ","4746","-1     ","4730","0     ","4730","0     ","5031","0     ","5031","0     ","5335","0     ","5335","0     ","4678","0     ","4678","1     ","5879","0     ","5879","0     ","4473","0     ","4473","0     ","4812","0     ","4812","0     ","8618","0     ","8618","0     ","4717","0     ","4717","1     ","4477","0     ","4477","0     ","6453","0     ","6453","0     ","5701","0     ","5701","0     ","4883","0     ","4883","0     ","6718","0     ","6718","0     ","4487","0     ","4487","0     ","4520","0     ","4520","0     ","3287","0     ","3287","0     ","4689","0     ","4689","1     ","4536","0     ","4536","-1     ","7218","0     ","7218","-2     ","7273","0     ","7273","0     ","4027","0     ","4027","0     ","4302","0     ","4302","0     ","5318","0     ","5318","0     ","4919","0     ","4919","1     ","4114","0     ","4114","1     ","3851","0     ","3851","0     ","3783","0     ","3783","1     ","4649","0     ","4649","0     ","4447","0     ","4447","0     ","5758","0     ","5758","0     ","3889","0     ","3889","0     ","4555","0     ","4555","0     ","4250","0     ","4250","1     ","4291","0     ","4291","0     ","7773","0     ","7773","1     ","4504","0     ","4504","-1     ","5165","0     ","5165","0     ","4397","0     ","4397","0     ","4855","0     ","4855","1     ","4927","0     ","4927","0     ","4229","0     ","4229","1     ","4807","0     ","4807","0     ","4210","0     ","4210","0     ","4388","0     ","4388","0     ","4160","0     ","4160","2     ","5730","0     ","5730","0     ","4778","0     ","4778","0     ","4444","0     ","4444","1     ","5037","0     ","5037","0     ","6009","0     ","6009","0     ","4469","0     ","4469","0     ","5608","0     ","5608","1     ","3873","0     ","3873","0     ","3863","0     ","3863","1     ","4496","0     ","4496","0     ","10033","0     ","10033","1     ","5252","0     ","5252","1     ","4477","0     ","4477",""
"120718","13:18:41","145","145","4.0.10.0","4     ","4481","0     ","4481","-2     ","5868","0     ","5868","1     ","7434","0     ","7434","1     ","7618","0     ","7618","0     ","6894","0     ","6894","4     ","4809","0     ","4809","3     ","4888","0     ","4888","-1     ","5593","0     ","5593","-2     ","4721","0     ","4721","4     ","7135","0     ","7135","-1     ","6020","0     ","6020","1     ","4177","0     ","4177","0     ","5234","0     ","5234","0     ","9259","0     ","9259","3     ","4480","0     ","4480","3     ","4302","0     ","4302","1     ","13311","0     ","13311","2     ","3691","0     ","3691","1     ","3574","0     ","3574","1     ","3843","0     ","3843","-2     ","6879","0     ","6879","3     ","4326","0     ","4326","2     ","4350","0     ","4350","2     ","6497","0     ","6497","-4     ","3617","0     ","3617","3     ","4763","0     ","4763","-2     ","5947","0     ","5947","3     ","10326","0     ","10326","-4     ","6194","0     ","6194","1     ","4498","0     ","4498","-2     ","6779","0     ","6779","3     ","5454","0     ","5454","0     ","3743","0     ","3743","3     ","3593","0     ","3593","2     ","4610","0     ","4610","1     ","5211","0     ","5211","-1     ","4350","0     ","4350","2     ","3895","0     ","3895","-3     ","3438","0     ","3438","0     ","12537","0     ","12537","2     ","5420","0     ","5420","3     ","22554","0     ","22554","-1     ","4563","0     ","4563","0     ","4672","0     ","4672","3     ","4036","0     ","4036","-1     ","4343","0     ","4343","3     ","3784","0     ","3784","3     ","17725","0     ","17725","1     ","4245","0     ","4245","0     ","4710","0     ","4710","-1     ","5951","0     ","5951","1     ","4422","0     ","4422","1     ","4110","0     ","4110","2     ","8066","0     ","8066","-4     ","5861","0     ","5861","1     ","3542","0     ","3542","3     ","4397","0     ","4397","-2     ","4231","0     ","4231","-1     ","23626","0     ","23626","-3     ","4181","0     ","4181",""
"120718","13:18:58","124","124","4.0.10.0","1     ","2458","0     ","2458","0     ","3357","0     ","3357","-2     ","3397","0     ","3397","0     ","2831","0     ","2831","2     ","4644","0     ","4644","1     ","3631","0     ","3631","0     ","5866","0     ","5866","2     ","9513","0     ","9513","1     ","3913","0     ","3913","1     ","4826","0     ","4826","0     ","4093","0     ","4093","2     ","2374","0     ","2374","-1     ","4904","0     ","4904","-2     ","2764","0     ","2764","2     ","2908","0     ","2908","1     ","2628","0     ","2628","0     ","7117","0     ","7117","-1     ","4617","0     ","4617","2     ","2119","0     ","2119","0     ","4278","0     ","4278","2     ","3297","0     ","3297","3     ","4939","0     ","4939","-1     ","3497","0     ","3497","-2     ","5505","0     ","5505","1     ","3704","0     ","3704","1     ","3183","0     ","3183","0     ","3664","0     ","3664","0     ","5083","0     ","5083","-1     ","24962","0     ","24962","1     ","5995","0     ","5995","0     ","3443","0     ","3443","2     ","2544","0     ","2544","3     ","4989","0     ","4989","2     ","11611","0     ","11611","3     ","2516","0     ","2516","-1     ","3747","0     ","3747","1     ","2257","0     ","2257","1     ","7572","0     ","7572","-2     ","2487","0     ","2487","-2     ","6014","0     ","6014","1     ","5974","0     ","5974","2     ","5065","0     ","5065","-1     ","4034","0     ","4034","-2     ","2485","0     ","2485","1     ","3685","0     ","3685","1     ","3207","0     ","3207","1     ","3446","0     ","3446","1     ","2920","0     ","2920","0     ","3126","0     ","3126","-2     ","2694","0     ","2694","1     ","7066","0     ","7066","3     ","3805","0     ","3805","1     ","2788","0     ","2788","2     ","8250","0     ","8250","-2     ","11338","0     ","11338","3     ","2400","0     ","2400","2     ","4060","0     ","4060","-1     ","2504","0     ","2504","-1     ","22307","0     ","22307","0     ","5767","0     ","5767",""
"120718","14:19:42","148","148","4.0.10.0","1     ","5223","0     ","5223","3     ","4747","0     ","4747","-3     ","5894","0     ","5894","-2     ","4184","0     ","4184","-1     ","5585","0     ","5585","-3     ","3448","0     ","3448","-1     ","7395","0     ","7395","-1     ","4928","0     ","4928","3     ","7470","8     ","7470","1     ","5066","0     ","5066","2     ","7357","3     ","7357","1     ","6286","3     ","6286","1     ","5506","0     ","5506","-2     ","4412","2     ","4412","3     ","6251","0     ","6251","2     ","5636","3     ","5636","-2     ","4663","0     ","4663","-2     ","3942","0     ","3942","1     ","7532","2     ","7532","2     ","9568","8     ","9568","-2     ","7350","0     ","7350","1     ","7016","0     ","7016","-3     ","5263","0     ","5263","-4     ","8640","0     ","8640","-4     ","5488","0     ","5488","-3     ","3540","0     ","3540","-1     ","4261","0     ","4261","1     ","7130","8     ","7130","-3     ","5624","0     ","5624","3     ","7996","3     ","7996","-3     ","7038","0     ","7038","4     ","3931","8     ","3931","3     ","5964","0     ","5964","1     ","6677","0     ","6677","4     ","4810","4     ","4810","3     ","6568","5     ","6568","1     ","6762","0     ","6762","4     ","4627","0     ","4627","-3     ","7062","0     ","7062","-4     ","4042","0     ","4042","1     ","7290","0     ","7290","3     ","7095","2     ","7095","-4     ","3913","0     ","3913","-2     ","7023","2     ","7023","4     ","3898","8     ","3898","-1     ","4723","0     ","4723","-3     ","4309","0     ","4309","4     ","4720","4     ","4720","0     ","5002","0     ","5002","-2     ","12882","1     ","12882","-1     ","5164","1     ","5164","3     ","7671","0     ","7671","3     ","5053","0     ","5053","4     ","4395","8     ","4395","-3     ","5566","2     ","5566","2     ","5688","1     ","5688","2     ","5697","0     ","5697","-2     ","5753","1     ","5753","-3     ","5756","0     ","5756","3     ","6269","3     ","6269",""
"120718","13:21:40","155","155","4.0.10.0","4     ","3453","2     ","3453","1     ","3782","3     ","3782","0     ","4621","1     ","4621","2     ","4897","4     ","4897","3     ","3671","5     ","3671","3     ","3765","4     ","3765","4     ","4973","3     ","4973","3     ","2664","2     ","2664","4     ","4511","2     ","4511","0     ","3784","3     ","3784","4     ","3621","3     ","3621","4     ","6335","0     ","6335","3     ","3939","1     ","3939","3     ","2686","3     ","2686","2     ","3462","2     ","3462","2     ","3280","3     ","3280","3     ","4766","3     ","4766","2     ","5813","3     ","5813","4     ","3421","5     ","3421","2     ","5522","3     ","5522","3     ","3329","3     ","3329","4     ","2842","2     ","2842","-2     ","6167","2     ","6167","0     ","4250","1     ","4250","2     ","3069","2     ","3069","3     ","2788","3     ","2788","3     ","21759","3     ","21759","0     ","4896","6     ","4896","-1     ","5332","1     ","5332","3     ","4210","5     ","4210","4     ","7258","3     ","7258","0     ","4779","2     ","4779","3     ","4025","5     ","4025","4     ","4130","2     ","4130","3     ","4202","4     ","4202","2     ","3112","1     ","3112","3     ","6589","3     ","6589","1     ","3753","4     ","3753","-2     ","4555","3     ","4555","2     ","3774","3     ","3774","3     ","5867","4     ","5867","3     ","3390","6     ","3390","0     ","4900","3     ","4900","3     ","2770","4     ","2770","3     ","3955","4     ","3955","0     ","4091","3     ","4091","2     ","9030","5     ","9030","4     ","3092","2     ","3092","3     ","3867","1     ","3867","0     ","2723","4     ","2723","-1     ","4470","3     ","4470","4     ","4174","6     ","4174","3     ","3819","3     ","3819","3     ","6176","2     ","6176","3     ","3405","2     ","3405","3     ","5548","7     ","5548","2     ","5051","4     ","5051","1     ","5969","1     ","5969","0     ","3461","1     ","3461","0     ","5008","6     ","5008",""
"120718","13:21:01","154","154","4.0.10.0","4     ","5538","1     ","5538","1     ","4173","3     ","4173","-1     ","5144","6     ","5144","0     ","7044","4     ","7044","-1     ","9458","5     ","9458","-1     ","3803","6     ","3803","0     ","7483","4     ","7483","4     ","4512","0     ","4512","3     ","20111","4     ","20111","0     ","5056","2     ","5056","3     ","3811","4     ","3811","2     ","5197","4     ","5197","0     ","4465","8     ","4465","4     ","5051","8     ","5051","-2     ","5270","0     ","5270","1     ","5448","4     ","5448","3     ","3620","5     ","3620","2     ","4709","2     ","4709","3     ","4683","1     ","4683","2     ","3593","1     ","3593","0     ","4870","0     ","4870","2     ","6096","6     ","6096","4     ","5500","5     ","5500","0     ","5024","2     ","5024","-2     ","6043","0     ","6043","1     ","5858","6     ","5858","0     ","6259","0     ","6259","2     ","10399","8     ","10399","4     ","3944","4     ","3944","4     ","6096","6     ","6096","1     ","6988","4     ","6988","3     ","3466","8     ","3466","4     ","5470","0     ","5470","4     ","6189","1     ","6189","4     ","5645","7     ","5645","0     ","7370","0     ","7370","4     ","3967","8     ","3967","2     ","3819","8     ","3819","3     ","9542","0     ","9542","-2     ","4897","0     ","4897","2     ","5062","4     ","5062","1     ","6981","0     ","6981","0     ","3868","6     ","3868","0     ","4547","4     ","4547","3     ","3077","4     ","3077","3     ","5737","2     ","5737","-4     ","7773","0     ","7773","4     ","5451","2     ","5451","2     ","10130","7     ","10130","-2     ","6661","0     ","6661","0     ","5068","3     ","5068","1     ","6078","4     ","6078","2     ","4019","3     ","4019","0     ","5077","0     ","5077","1     ","4662","6     ","4662","0     ","4571","4     ","4571","4     ","3986","8     ","3986","3     ","4007","6     ","4007","1     ","5253","2     ","5253","4     ","5103","8     ","5103",""
"120718","13:22:02","158","158","4.0.10.0","4     ","13807","0     ","13807","3     ","7185","0     ","7185","-4     ","6117","0     ","6117","-2     ","5382","0     ","5382","-2     ","3889","0     ","3889","4     ","9004","0     ","9004","2     ","4984","0     ","4984","1     ","4204","0     ","4204","-2     ","5190","0     ","5190","3     ","5833","0     ","5833","3     ","6880","0     ","6880","4     ","7632","0     ","7632","-1     ","7381","0     ","7381","-3     ","4045","0     ","4045","3     ","5823","0     ","5823","2     ","5937","0     ","5937","1     ","9750","0     ","9750","-1     ","6605","0     ","6605","3     ","5554","0     ","5554","-3     ","5085","0     ","5085","-4     ","4847","0     ","4847","2     ","7023","0     ","7023","1     ","6553","0     ","6553","-4     ","9160","0     ","9160","-1     ","7715","0     ","7715","4     ","6095","0     ","6095","-2     ","7138","0     ","7138","-1     ","6624","0     ","6624","-3     ","8832","0     ","8832","3     ","3883","0     ","3883","1     ","6335","0     ","6335","4     ","4890","0     ","4890","3     ","4319","0     ","4319","4     ","4433","0     ","4433","3     ","6490","0     ","6490","-1     ","6740","0     ","6740","-1     ","10580","0     ","10580","2     ","5422","0     ","5422","-4     ","4227","0     ","4227","4     ","8987","0     ","8987","4     ","8172","0     ","8172","4     ","5564","0     ","5564","-1     ","7730","0     ","7730","-3     ","4375","0     ","4375","3     ","7782","0     ","7782","-4     ","5143","0     ","5143","0     ","8923","0     ","8923","3     ","7301","0     ","7301","-2     ","7789","0     ","7789","0     ","7455","0     ","7455","-3     ","5011","0     ","5011","4     ","3651","0     ","3651","4     ","6243","0     ","6243","0     ","8713","0     ","8713","-4     ","4657","0     ","4657","1     ","7075","0     ","7075","3     ","4374","0     ","4374","-1     ","6746","0     ","6746","-2     ","6198","0     ","6198","1     ","8068","0     ","8068",""
"120718","08:25:35","175","175","4.0.10.0","3     ","2672","6     ","2672","1     ","1984","7     ","1984","4     ","3117","7     ","3117","3     ","2157","7     ","2157","3     ","2781","7     ","2781","3     ","3171","8     ","3171","1     ","4215","4     ","4215","0     ","4644","8     ","4644","3     ","9699","8     ","9699","3     ","3583","6     ","3583","3     ","23530","7     ","23530","2     ","10061","7     ","10061","-1     ","3259","1     ","3259","-3     ","3581","0     ","3581","3     ","1773","7     ","1773","1     ","2267","5     ","2267","2     ","1732","7     ","1732","2     ","1911","7     ","1911","2     ","2800","6     ","2800","2     ","1631","7     ","1631","0     ","1857","4     ","1857","2     ","5489","8     ","5489","-3     ","3439","2     ","3439","2     ","1583","7     ","1583","3     ","2595","7     ","2595","1     ","1529","7     ","1529","4     ","3528","6     ","3528","2     ","5753","7     ","5753","3     ","3027","7     ","3027","2     ","2620","7     ","2620","2     ","2432","7     ","2432","1     ","3045","6     ","3045","4     ","2204","6     ","2204","2     ","1541","7     ","1541","1     ","1588","7     ","1588","3     ","1918","6     ","1918","3     ","5734","8     ","5734","0     ","2816","4     ","2816","3     ","1995","6     ","1995","2     ","9936","8     ","9936","4     ","4733","8     ","4733","3     ","2726","8     ","2726","2     ","2093","6     ","2093","4     ","3625","8     ","3625","2     ","2746","7     ","2746","1     ","2486","7     ","2486","2     ","2039","8     ","2039","3     ","1943","7     ","1943","1     ","1754","7     ","1754","4     ","2339","8     ","2339","4     ","1426","8     ","1426","1     ","2153","8     ","2153","1     ","1869","6     ","1869","1     ","2824","7     ","2824","3     ","1599","6     ","1599","1     ","1961","8     ","1961","1     ","2445","8     ","2445","2     ","3457","7     ","3457","3     ","3299","8     ","3299","2     ","3482","8     ","3482",""
"120718","13:12:42","118","118","4.0.10.0","4     ","8254","0     ","8254","-2     ","25026","0     ","25026","1     ","20693","0     ","20693","-2     ","13094","0     ","13094","2     ","16493","0     ","16493","1     ","24005","0     ","24005","-3     ","23650","0     ","23650","-2     ","17512","2     ","17512","-3     ","7514","0     ","7514","1     ","14249","0     ","14249","-1     ","10436","0     ","10436","2     ","10705","0     ","10705","1     ","20892","0     ","20892","-2     ","14578","0     ","14578","1     ","16816","0     ","16816","0     ","12522","0     ","12522","2     ","11785","1     ","11785","-3     ","7436","0     ","7436","1     ","19799","0     ","19799","-2     ","27733","0     ","27733","1     ","8472","0     ","8472","2     ","11729","0     ","11729","0     ","8159","0     ","8159","-1     ","15806","0     ","15806","-2     ","27517","0     ","27517","2     ","7294","0     ","7294","1     ","23419","0     ","23419","0     ","9637","0     ","9637","-2     ","11608","0     ","11608","4     ","7527","0     ","7527","-2     ","14086","0     ","14086","4     ","28825","1     ","28825","2     ","12920","0     ","12920","1     ","7244","6     ","7244","4     ","7051","0     ","7051","1     ","17013","0     ","17013","-1     ","20547","0     ","20547","2     ","13571","0     ","13571","-3     ","19955","0     ","19955","-1     ","10336","0     ","10336","3     ","21840","0     ","21840","4     ","86163","0     ","86163","-3     ","10528","0     ","10528","-3     ","8082","0     ","8082","3     ","9717","0     ","9717","-3     ","10003","0     ","10003","-3     ","4396","0     ","4396","3     ","45908","0     ","45908","1     ","33890","0     ","33890","0     ","11512","0     ","11512","1     ","11823","0     ","11823","4     ","7141","0     ","7141","3     ","7216","0     ","7216","1     ","28303","0     ","28303","-4     ","6284","0     ","6284","4     ","6608","0     ","6608","-1     ","16435","0     ","16435","-3     ","33232","0     ","33232","-3     ","12287","0     ","12287","-3     ","10987","0     ","10987",""
"120718","13:25:30","173","173","4.0.10.0","-4     ","3421","0     ","3421","-3     ","5607","1     ","5607","-3     ","7117","0     ","7117","-3     ","3421","0     ","3421","-4     ","3555","0     ","3555","-3     ","4661","0     ","4661","-4     ","6497","1     ","6497","-4     ","4067","0     ","4067","-3     ","3925","0     ","3925","-4     ","3586","0     ","3586","-4     ","9535","0     ","9535","-3     ","3959","0     ","3959","-4     ","3019","0     ","3019","-4     ","3355","0     ","3355","-3     ","5353","0     ","5353","-4     ","3119","0     ","3119","-2     ","6266","0     ","6266","-4     ","3622","0     ","3622","-3     ","5106","0     ","5106","-3     ","4707","0     ","4707","-4     ","8638","0     ","8638","-3     ","5045","0     ","5045","-4     ","3691","0     ","3691","-4     ","7130","0     ","7130","-3     ","5806","0     ","5806","-2     ","4462","0     ","4462","-4     ","3931","0     ","3931","-3     ","3437","0     ","3437","-3     ","22472","0     ","22472","-3     ","3773","0     ","3773","-3     ","4746","0     ","4746","-3     ","5790","0     ","5790","-2     ","7020","0     ","7020","-3     ","4594","0     ","4594","-3     ","4999","0     ","4999","-3     ","6697","0     ","6697","-4     ","5886","0     ","5886","-4     ","3480","0     ","3480","-4     ","3519","0     ","3519","-4     ","3731","0     ","3731","-3     ","3491","0     ","3491","-4     ","3209","0     ","3209","-3     ","4828","0     ","4828","-3     ","4018","0     ","4018","-3     ","9638","0     ","9638","-3     ","7999","0     ","7999","-4     ","6680","0     ","6680","-4     ","3399","0     ","3399","-4     ","3530","0     ","3530","-4     ","4578","0     ","4578","0     ","5904","0     ","5904","-4     ","4746","0     ","4746","-2     ","4833","0     ","4833","-3     ","4081","0     ","4081","-4     ","4723","0     ","4723","-4     ","4035","0     ","4035","-4     ","3985","0     ","3985","-4     ","4143","0     ","4143","-4     ","4732","0     ","4732","-1     ","4104","1     ","4104",""
